,id,mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title,geometry,latitude,longitude
1501,ci38263543,0.81,"8km NNW of Borrego Springs, CA",1552285105080,1552311699502,-480,https://earthquake.usgs.gov/earthquakes/eventpage/ci38263543,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/ci38263543.geojson,,,,,reviewed,0,10,ci,38263543,",ci38263543,",",ci,",",geoserve,nearby-cities,origin,phase-data,",21.0,0.06088,0.2,105.0,ml,earthquake,"M 0.8 - 8km NNW of Borrego Springs, CA",POINT Z (-116.4046667 33.3283333 4.64),33.3283333,-116.4046667
1502,nc73150481,1.33,"22km W of Los Banos, CA",1552285035990,1552353603700,-480,https://earthquake.usgs.gov/earthquakes/eventpage/nc73150481,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nc73150481.geojson,,,,,reviewed,0,27,nc,73150481,",nc73150481,",",nc,",",geoserve,nearby-cities,origin,phase-data,scitech-link,",18.0,0.05822,0.06,154.0,md,earthquake,"M 1.3 - 22km W of Los Banos, CA",POINT Z (-121.1 37.032 10.49),37.032,-121.1
1503,ci38263535,0.64,"10km NE of Aguanga, CA",1552284737780,1552311718575,-480,https://earthquake.usgs.gov/earthquakes/eventpage/ci38263535,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/ci38263535.geojson,,,,,reviewed,0,6,ci,38263535,",ci38263535,",",ci,",",geoserve,nearby-cities,origin,phase-data,",28.0,0.001611,0.18,44.0,ml,earthquake,"M 0.6 - 10km NE of Aguanga, CA",POINT Z (-116.8015 33.5136667 3.71),33.5136667,-116.8015
1504,nc73150476,0.46,"14km WNW of Toms Place, CA",1552284549460,1552331343561,-480,https://earthquake.usgs.gov/earthquakes/eventpage/nc73150476,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nc73150476.geojson,,,,,reviewed,0,3,nc,73150476,",nc73150476,",",nc,",",geoserve,nearby-cities,origin,phase-data,scitech-link,",14.0,0.02535,0.11,199.0,md,earthquake,"M 0.5 - 14km WNW of Toms Place, CA",POINT Z (-118.818 37.6138333 5.08),37.6138333,-118.818
1505,uu60315987,1.4,"37km SW of Ferron, Utah",1552283647190,1552338290800,-420,https://earthquake.usgs.gov/earthquakes/eventpage/uu60315987,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/uu60315987.geojson,,,,,reviewed,0,30,uu,60315987,",uu60315987,",",uu,",",geoserve,origin,phase-data,",12.0,0.06187,0.13,116.0,md,earthquake,"M 1.4 - 37km SW of Ferron, Utah",POINT Z (-111.4186667 38.8418333 0.6899999999999999),38.8418333,-111.4186667
1506,ak01937uwol6,2.0,"45km ESE of Cape Yakataga, Alaska",1552283555784,1552283742141,-540,https://earthquake.usgs.gov/earthquakes/eventpage/ak01937uwol6,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/ak01937uwol6.geojson,,,,,automatic,0,62,ak,01937uwol6,",ak01937uwol6,",",ak,",",geoserve,origin,",,,0.7,,ml,earthquake,"M 2.0 - 45km ESE of Cape Yakataga, Alaska",POINT Z (-141.709 59.8778 8.699999999999999),59.8778,-141.709
1507,ci38263527,0.69,"23km E of Julian, CA",1552283550200,1552420165500,-480,https://earthquake.usgs.gov/earthquakes/eventpage/ci38263527,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/ci38263527.geojson,,,,,reviewed,0,7,ci,38263527,",ci38263527,",",ci,",",focal-mechanism,geoserve,nearby-cities,origin,phase-data,",33.0,0.07211,0.18,63.0,ml,earthquake,"M 0.7 - 23km E of Julian, CA",POINT Z (-116.3641667 33.0406667 13.59),33.0406667,-116.3641667
1508,pr2019070004,2.33,"34km N of Culebra, Puerto Rico",1552283546750,1552286740620,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2019070004,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/pr2019070004.geojson,,,,,reviewed,0,84,pr,2019070004,",pr2019070004,",",pr,",",geoserve,origin,phase-data,",6.0,0.7189,0.1,334.0,md,earthquake,"M 2.3 - 34km N of Culebra, Puerto Rico",POINT Z (-65.31 18.618 54),18.618,-65.31
1509,nn00679740,1.8,"45km ENE of Big Pine, California",1552283294085,1552423087249,-480,https://earthquake.usgs.gov/earthquakes/eventpage/nn00679740,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nn00679740.geojson,,,,,reviewed,0,50,nn,00679740,",nn00679740,",",nn,",",geoserve,origin,phase-data,",17.0,0.111,0.148,101.69,ml,earthquake,"M 1.8 - 45km ENE of Big Pine, California",POINT Z (-117.7833 37.2497 11.8),37.2497,-117.7833
1510,nc73150466,0.55,"6km NNW of The Geysers, CA",1552283134030,1552286223236,-480,https://earthquake.usgs.gov/earthquakes/eventpage/nc73150466,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nc73150466.geojson,,,,,automatic,0,5,nc,73150466,",nc73150466,",",nc,",",geoserve,nearby-cities,origin,phase-data,scitech-link,",8.0,0.01194,0.03,79.0,md,earthquake,"M 0.6 - 6km NNW of The Geysers, CA",POINT Z (-122.7948303 38.8243332 0.82),38.8243332,-122.7948303
1511,ci38263519,1.14,"8km NNW of Borrego Springs, CA",1552283037990,1552402446590,-480,https://earthquake.usgs.gov/earthquakes/eventpage/ci38263519,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/ci38263519.geojson,,,,,reviewed,0,20,ci,38263519,",ci38263519,",",ci,",",focal-mechanism,geoserve,nearby-cities,origin,phase-data,",73.0,0.03985,0.19,32.0,ml,earthquake,"M 1.1 - 8km NNW of Borrego Springs, CA",POINT Z (-116.4138333 33.319 7.45),33.319,-116.4138333
1512,us1000jdfx,2.8,"4km WSW of South Hutchinson, Kansas",1552282512440,1552539874748,-360,https://earthquake.usgs.gov/earthquakes/eventpage/us1000jdfx,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/us1000jdfx.geojson,58.0,2.5,,,reviewed,0,135,us,1000jdfx,",us1000jdfx,",",us,",",dyfi,geoserve,origin,phase-data,",,0.708,0.72,103.0,mb_lg,earthquake,"M 2.8 - 4km WSW of South Hutchinson, Kansas",POINT Z (-97.9859 38.0066 5),38.0066,-97.9859
1513,nc73150456,1.42,"2km N of The Geysers, CA",1552281060080,1552352463597,-480,https://earthquake.usgs.gov/earthquakes/eventpage/nc73150456,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nc73150456.geojson,,,,,reviewed,0,31,nc,73150456,",nc73150456,",",nc,",",focal-mechanism,geoserve,nearby-cities,origin,phase-data,scitech-link,",36.0,0.02052,0.04,55.0,md,earthquake,"M 1.4 - 2km N of The Geysers, CA",POINT Z (-122.7598333 38.793 1.23),38.793,-122.7598333
1514,nc73150461,0.54,"14km SE of Mammoth Lakes, CA",1552280987960,1552330022433,-480,https://earthquake.usgs.gov/earthquakes/eventpage/nc73150461,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nc73150461.geojson,,,,,reviewed,0,4,nc,73150461,",nc73150461,",",nc,",",geoserve,nearby-cities,origin,phase-data,scitech-link,",14.0,0.05707,0.05,250.0,md,earthquake,"M 0.5 - 14km SE of Mammoth Lakes, CA",POINT Z (-118.8756667 37.5465 6.9),37.5465,-118.8756667
1515,ak01937um4by,1.7,"48km ESE of Cape Yakataga, Alaska",1552280587663,1552280813315,-540,https://earthquake.usgs.gov/earthquakes/eventpage/ak01937um4by,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/ak01937um4by.geojson,,,,,automatic,0,44,ak,01937um4by,",ak01937um4by,",",ak,",",geoserve,origin,",,,1.58,,ml,earthquake,"M 1.7 - 48km ESE of Cape Yakataga, Alaska",POINT Z (-141.588 59.9432 14.8),59.9432,-141.588
1516,ci38263503,1.48,"8km W of Progreso, B.C., MX",1552280236200,1552401811599,-480,https://earthquake.usgs.gov/earthquakes/eventpage/ci38263503,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/ci38263503.geojson,1.0,2.0,,,reviewed,0,34,ci,38263503,",ci38263503,",",ci,",",dyfi,geoserve,nearby-cities,origin,phase-data,",23.0,0.09435,0.24,133.0,ml,earthquake,"M 1.5 - 8km W of Progreso, B.C., MX",POINT Z (-115.6636667 32.571 10.12),32.571,-115.6636667
1517,ak01937ub7el,2.0,"46km E of Cape Yakataga, Alaska",1552279935331,1552280291463,-540,https://earthquake.usgs.gov/earthquakes/eventpage/ak01937ub7el,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/ak01937ub7el.geojson,,,,,automatic,0,62,ak,01937ub7el,",ak01937ub7el,",",ak,",",geoserve,origin,",,,1.78,,ml,earthquake,"M 2.0 - 46km E of Cape Yakataga, Alaska",POINT Z (-141.6017 59.9973 15.3),59.9973,-141.6017
1518,ak01937uaku0,2.1,"51km ESE of Cape Yakataga, Alaska",1552279760859,1552280030074,-540,https://earthquake.usgs.gov/earthquakes/eventpage/ak01937uaku0,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/ak01937uaku0.geojson,,,,,automatic,0,68,ak,01937uaku0,",ak01937uaku0,",",ak,",",geoserve,origin,",,,0.3,,ml,earthquake,"M 2.1 - 51km ESE of Cape Yakataga, Alaska",POINT Z (-141.6308 59.8322 11),59.8322,-141.6308
1519,nn00679738,1.1,"11km S of Mogul, Nevada",1552279192559,1552283045404,-480,https://earthquake.usgs.gov/earthquakes/eventpage/nn00679738,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nn00679738.geojson,,,,,reviewed,0,19,nn,00679738,",nn00679738,",",nn,",",geoserve,origin,phase-data,",14.0,0.101,0.1362,83.8,ml,earthquake,"M 1.1 - 11km S of Mogul, Nevada",POINT Z (-119.93 39.4144 6.2),39.4144,-119.93
1520,ak01937u7mlg,3.4,"47km SE of Cape Yakataga, Alaska",1552278946150,1552317370803,-540,https://earthquake.usgs.gov/earthquakes/eventpage/ak01937u7mlg,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/ak01937u7mlg.geojson,,,3.07,,reviewed,0,178,ak,01937u7mlg,",ak01937u7mlg,us1000jdfg,",",ak,us,",",geoserve,origin,phase-data,shakemap,",,,0.73,,ml,earthquake,"M 3.4 - 47km SE of Cape Yakataga, Alaska",POINT Z (-141.6444 59.835 12.6),59.835,-141.6444
1521,ci38263479,0.44,"11km NE of Aguanga, CA",1552278618250,1552311765798,-480,https://earthquake.usgs.gov/earthquakes/eventpage/ci38263479,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/ci38263479.geojson,,,,,reviewed,0,3,ci,38263479,",ci38263479,",",ci,",",geoserve,nearby-cities,origin,phase-data,",18.0,0.009898,0.14,53.0,ml,earthquake,"M 0.4 - 11km NE of Aguanga, CA",POINT Z (-116.7945 33.521 2.82),33.521,-116.7945
1522,ak01937u587x,1.1,"51km NW of Nikiski, Alaska",1552278266536,1552278473474,-540,https://earthquake.usgs.gov/earthquakes/eventpage/ak01937u587x,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/ak01937u587x.geojson,,,,,automatic,0,19,ak,01937u587x,",ak01937u587x,",",ak,",",geoserve,origin,",,,0.25,,ml,earthquake,"M 1.1 - 51km NW of Nikiski, Alaska",POINT Z (-151.8329 61.0694 105.6),61.0694,-151.8329
1523,nc73150441,0.73,"1km ESE of The Geysers, CA",1552278162690,1552281482761,-480,https://earthquake.usgs.gov/earthquakes/eventpage/nc73150441,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nc73150441.geojson,,,,,automatic,0,8,nc,73150441,",nc73150441,",",nc,",",geoserve,nearby-cities,origin,phase-data,scitech-link,",5.0,0.01122,0.01,213.0,md,earthquake,"M 0.7 - 1km ESE of The Geysers, CA",POINT Z (-122.7434998 38.7733345 1.16),38.7733345,-122.7434998
1524,us1000jdf9,4.6,"91km SE of Ndoi Island, Fiji",1552278069910,1552279506040,-720,https://earthquake.usgs.gov/earthquakes/eventpage/us1000jdf9,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/us1000jdf9.geojson,,,,,reviewed,0,326,us,1000jdf9,",us1000jdf9,",",us,",",geoserve,origin,phase-data,",,5.034,1.16,97.0,mb,earthquake,"M 4.6 - 91km SE of Ndoi Island, Fiji",POINT Z (-178.1014 -21.2547 485.06),-21.2547,-178.1014
1525,uu60315982,0.97,"36km SW of Ferron, Utah",1552277879660,1552335980540,-420,https://earthquake.usgs.gov/earthquakes/eventpage/uu60315982,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/uu60315982.geojson,,,,,reviewed,0,14,uu,60315982,",uu60315982,",",uu,",",geoserve,origin,phase-data,",6.0,0.05782,0.08,131.0,ml,earthquake,"M 1.0 - 36km SW of Ferron, Utah",POINT Z (-111.4011667 38.8351667 1.6),38.8351667,-111.4011667
1526,ak01937u2wii,1.6,"38km WNW of Ester, Alaska",1552277622538,1552278131915,-540,https://earthquake.usgs.gov/earthquakes/eventpage/ak01937u2wii,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/ak01937u2wii.geojson,,,,,automatic,0,39,ak,01937u2wii,",ak01937u2wii,",",ak,",",geoserve,origin,",,,0.51,,ml,earthquake,"M 1.6 - 38km WNW of Ester, Alaska",POINT Z (-148.7292 65.0181 8.6),65.0181,-148.7292
1527,uw61500293,0.7,"40km WNW of Granite Falls, Washington",1552277458010,1552328140370,-480,https://earthquake.usgs.gov/earthquakes/eventpage/uw61500293,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/uw61500293.geojson,,,,,reviewed,0,8,uw,61500293,",uw61500293,",",uw,",",geoserve,origin,phase-data,",4.0,,0.09,150.0,md,earthquake,"M 0.7 - 40km WNW of Granite Falls, Washington",POINT Z (-120.715 48.023833333333 0.85),48.023833333333,-120.715
1528,uw61513657,0.79,"39km WNW of Granite Falls, Washington",1552277422040,1552327838940,-480,https://earthquake.usgs.gov/earthquakes/eventpage/uw61513657,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/uw61513657.geojson,,,,,reviewed,0,10,uw,61513657,",uw61513657,",",uw,",",geoserve,origin,phase-data,",5.0,,0.13,148.0,md,earthquake,"M 0.8 - 39km WNW of Granite Falls, Washington",POINT Z (-120.71216666667 48.0205 0.87),48.0205,-120.71216666667
1529,nn00679736,0.7,"59km SSW of Goldfield, Nevada",1552277413753,1552330086195,-480,https://earthquake.usgs.gov/earthquakes/eventpage/nn00679736,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nn00679736.geojson,,,,,reviewed,0,8,nn,00679736,",nn00679736,",",nn,",",geoserve,origin,phase-data,",10.0,0.096,0.2835,152.69,ml,earthquake,"M 0.7 - 59km SSW of Goldfield, Nevada",POINT Z (-117.5262 37.2233 9.4),37.2233,-117.5262
1530,pr2019070003,2.89,"86km N of Arecibo, Puerto Rico",1552277293260,1552286726806,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2019070003,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/pr2019070003.geojson,,,,,reviewed,0,128,pr,2019070003,",pr2019070003,",",pr,",",geoserve,origin,phase-data,",8.0,0.9161,0.31,304.0,md,earthquake,"M 2.9 - 86km N of Arecibo, Puerto Rico",POINT Z (-66.6053 19.2506 18),19.2506,-66.6053
1531,us1000jdf2,1.8,"3km ESE of Blanchard, Oklahoma",1552277052620,1552286040209,-360,https://earthquake.usgs.gov/earthquakes/eventpage/us1000jdf2,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/us1000jdf2.geojson,1.0,2.0,,,reviewed,0,50,us,1000jdf2,",us1000jdf2,",",us,",",dyfi,geoserve,origin,phase-data,",,0.219,0.51,64.0,mb_lg,earthquake,"M 1.8 - 3km ESE of Blanchard, Oklahoma",POINT Z (-97.61750000000001 35.125 5),35.125,-97.6175
1532,nn00679733,1.6,"51km SSW of Goldfield, Nevada",1552276799981,1552329367978,-480,https://earthquake.usgs.gov/earthquakes/eventpage/nn00679733,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nn00679733.geojson,1.0,2.0,,,reviewed,0,40,nn,00679733,",nn00679733,",",nn,",",dyfi,geoserve,origin,phase-data,",18.0,0.137,0.1885,92.56,ml,earthquake,"M 1.6 - 51km SSW of Goldfield, Nevada",POINT Z (-117.4952 37.298 5),37.298,-117.4952
1533,mb80337659,1.07,"18km WNW of Helena West Side, Montana",1552276725180,1552491607490,-420,https://earthquake.usgs.gov/earthquakes/eventpage/mb80337659,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/mb80337659.geojson,,,,,reviewed,0,18,mb,80337659,",mb80337659,",",mb,",",geoserve,origin,phase-data,",11.0,0.114,0.07,109.0,ml,earthquake,"M 1.1 - 18km WNW of Helena West Side, Montana",POINT Z (-112.342 46.6341667 9.77),46.6341667,-112.342
1534,ak01937tr3gn,1.9,"4km ENE of Kenai, Alaska",1552276713032,1552276867127,-540,https://earthquake.usgs.gov/earthquakes/eventpage/ak01937tr3gn,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/ak01937tr3gn.geojson,,,,,automatic,0,56,ak,01937tr3gn,",ak01937tr3gn,",",ak,",",geoserve,origin,",,,0.22,,ml,earthquake,"M 1.9 - 4km ENE of Kenai, Alaska",POINT Z (-151.1754 60.5714 48.7),60.5714,-151.1754
1535,uu60315977,1.22,"35km SW of Ferron, Utah",1552275897930,1552335301130,-420,https://earthquake.usgs.gov/earthquakes/eventpage/uu60315977,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/uu60315977.geojson,,,,,reviewed,0,23,uu,60315977,",uu60315977,",",uu,",",geoserve,origin,phase-data,",6.0,0.06662,0.06,139.0,ml,earthquake,"M 1.2 - 35km SW of Ferron, Utah",POINT Z (-111.3868333 38.8401667 -0.08),38.8401667,-111.3868333
1536,nc73150436,0.56,"7km NW of The Geysers, CA",1552275365330,1552279922589,-480,https://earthquake.usgs.gov/earthquakes/eventpage/nc73150436,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nc73150436.geojson,,,,,automatic,0,5,nc,73150436,",nc73150436,",",nc,",",geoserve,nearby-cities,origin,phase-data,scitech-link,",10.0,0.007411,0.03,77.0,md,earthquake,"M 0.6 - 7km NW of The Geysers, CA",POINT Z (-122.822998 38.8144989 2.54),38.8144989,-122.822998
1537,us1000jdey,4.7,"135km N of Calama, Chile",1552275181790,1552276328040,-240,https://earthquake.usgs.gov/earthquakes/eventpage/us1000jdey,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/us1000jdey.geojson,,,,,reviewed,0,340,us,1000jdey,",us1000jdey,",",us,",",geoserve,origin,phase-data,",,0.742,0.78,62.0,mww,earthquake,"M 4.7 - 135km N of Calama, Chile",POINT Z (-68.6846 -21.2622 122.71),-21.2622,-68.6846
1538,uu60315972,1.07,"35km SW of Ferron, Utah",1552275155400,1552335113810,-420,https://earthquake.usgs.gov/earthquakes/eventpage/uu60315972,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/uu60315972.geojson,,,,,reviewed,0,18,uu,60315972,",uu60315972,",",uu,",",geoserve,origin,phase-data,",7.0,0.06576,0.1,138.0,ml,earthquake,"M 1.1 - 35km SW of Ferron, Utah",POINT Z (-111.3885 38.8398333 -0.1),38.8398333,-111.3885
1539,ak01937tkgsh,1.4,"41km SW of North Nenana, Alaska",1552274859819,1552275160814,-540,https://earthquake.usgs.gov/earthquakes/eventpage/ak01937tkgsh,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/ak01937tkgsh.geojson,,,,,automatic,0,30,ak,01937tkgsh,",ak01937tkgsh,",",ak,",",geoserve,origin,",,,0.46,,ml,earthquake,"M 1.4 - 41km SW of North Nenana, Alaska",POINT Z (-149.8218 64.3686 24.2),64.3686,-149.8218
1540,ak01937tiqgw,2.5,"112km SSW of Kaktovik, Alaska",1552274372165,1552275059904,-540,https://earthquake.usgs.gov/earthquakes/eventpage/ak01937tiqgw,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/ak01937tiqgw.geojson,,,,,automatic,0,96,ak,01937tiqgw,",ak01937tiqgw,",",ak,",",geoserve,origin,",,,0.78,,ml,earthquake,"M 2.5 - 112km SSW of Kaktovik, Alaska",POINT Z (-144.4332 69.1657 25.2),69.1657,-144.4332
1541,us1000jder,4.4,"238km W of Tual, Indonesia",1552274274990,1552275694040,540,https://earthquake.usgs.gov/earthquakes/eventpage/us1000jder,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/us1000jder.geojson,,,,,reviewed,0,298,us,1000jder,",us1000jder,",",us,",",geoserve,origin,phase-data,",,2.173,0.99,131.0,mb,earthquake,"M 4.4 - 238km W of Tual, Indonesia",POINT Z (130.6056 -5.9073 96.89),-5.9073,130.6056
1542,us1000jdes,5.1,Southwest Indian Ridge,1552274130700,1552275209040,240,https://earthquake.usgs.gov/earthquakes/eventpage/us1000jdes,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/us1000jdes.geojson,,,,,reviewed,0,400,us,1000jdes,",us1000jdes,",",us,",",geoserve,origin,phase-data,",,10.652,0.59,50.0,mb,earthquake,M 5.1 - Southwest Indian Ridge,POINT Z (58.1132 -31.6522 10),-31.6522,58.1132
1543,hv70860147,1.9,"4km WSW of Volcano, Hawaii",1552273850350,1552332479940,-600,https://earthquake.usgs.gov/earthquakes/eventpage/hv70860147,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/hv70860147.geojson,,,,,reviewed,0,56,hv,70860147,",hv70860147,",",hv,",",geoserve,origin,phase-data,",24.0,0.005949,0.11,55.0,ml,earthquake,"M 1.9 - 4km WSW of Volcano, Hawaii",POINT Z (-155.2778333 19.4183333 -0.25),19.4183333,-155.2778333
1544,ak01937tfj4w,1.9,"20km N of Meadow Lakes, Alaska",1552273477835,1552273966354,-540,https://earthquake.usgs.gov/earthquakes/eventpage/ak01937tfj4w,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/ak01937tfj4w.geojson,,,,,automatic,0,56,ak,01937tfj4w,",ak01937tfj4w,",",ak,",",geoserve,origin,",,,0.43,,ml,earthquake,"M 1.9 - 20km N of Meadow Lakes, Alaska",POINT Z (-149.6639 61.8078 42.5),61.8078,-149.6639
1545,ak01937tfhcu,2.1,"49km SE of Cape Yakataga, Alaska",1552273454382,1552273644697,-540,https://earthquake.usgs.gov/earthquakes/eventpage/ak01937tfhcu,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/ak01937tfhcu.geojson,,,,,automatic,0,68,ak,01937tfhcu,",ak01937tfhcu,",",ak,",",geoserve,origin,",,,0.84,,ml,earthquake,"M 2.1 - 49km SE of Cape Yakataga, Alaska",POINT Z (-141.8466 59.7334 0),59.7334,-141.8466
1546,ci38263431,0.42,"9km NE of Aguanga, CA",1552272720140,1552312115344,-480,https://earthquake.usgs.gov/earthquakes/eventpage/ci38263431,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/ci38263431.geojson,,,,,reviewed,0,3,ci,38263431,",ci38263431,",",ci,",",geoserve,nearby-cities,origin,phase-data,",20.0,0.08476,0.17,70.0,ml,earthquake,"M 0.4 - 9km NE of Aguanga, CA",POINT Z (-116.7833333 33.4896667 5),33.4896667,-116.7833333
1547,ci38263423,0.5,"19km ESE of Anza, CA",1552272682690,1552312117409,-480,https://earthquake.usgs.gov/earthquakes/eventpage/ci38263423,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/ci38263423.geojson,,,,,reviewed,0,4,ci,38263423,",ci38263423,",",ci,",",geoserve,nearby-cities,origin,phase-data,",21.0,0.05841,0.2,97.0,ml,earthquake,"M 0.5 - 19km ESE of Anza, CA",POINT Z (-116.4836667 33.4906667 13.42),33.4906667,-116.4836667
1548,pr2019070002,2.81,"78km N of Tierras Nuevas Poniente, Puerto Rico",1552272467050,1552280485863,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2019070002,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/pr2019070002.geojson,,,,,reviewed,0,121,pr,2019070002,",pr2019070002,",",pr,",",geoserve,origin,phase-data,",13.0,0.6916,0.48,289.0,md,earthquake,"M 2.8 - 78km N of Tierras Nuevas Poniente, Puerto Rico",POINT Z (-66.5431 19.1686 49),19.1686,-66.5431
